Facular and Sunspot Indices from calc_spot_fac_history.pro
Spot Index is Sunspot Blocking Function
Facular Index is on GOME Mg index scale
Tue Nov 11 17:02:23 2014
  YEAR  MONTH    DAY       SPOT          FAC
  1884     2     8       450.5440       0.158083
  1884     2     9       342.8960       0.158311
  1884     2    10       348.0720       0.157215
  1884     2    11       327.4080       0.157428
  1884     2    12       363.4400       0.157453
  1884     2    13       446.6800       0.157332
  1884     2    14       633.5440       0.157062
  1884     2    15       670.2000       0.157063
  1884     2    16       581.1280       0.156807
  1884     2    17       538.3120       0.157054
  1884     2    18       526.4641       0.157062
  1884     2    19       456.2960       0.157472
  1884     2    20       470.3200       0.158285
  1884     2    21       420.4880       0.157623
  1884     2    22       421.2080       0.157472
  1884     2    23       355.2800       0.156843
  1884     2    24       353.2160       0.156207
  1884     2    25       295.1840       0.156536
  1884     2    26       399.5360       0.157369
  1884     2    27       328.1280       0.158308
  1884     2    28       413.1520       0.158590
  1884     2    29       660.7840       0.159066
  1884     3     1       668.5920       0.158078
  1884     3     2       652.9920       0.157643
  1884     3     3       566.4000       0.157562
  1884     3     4       494.1680       0.157646
  1884     3     5       479.7840       0.157998
  1884     3     6       480.6560       0.157579
  1884     3     7       393.8080       0.157263
  1884     3     8       385.7760       0.157409
  1884     3     9       535.2160       0.157859
  1884     3    10       560.2080       0.157587
  1884     3    11       491.8000       0.158079
  1884     3    12       393.6320       0.159074
  1884     3    13       323.5440       0.158654
  1884     3    14       424.0320       0.158338
  1884     3    15       653.8880       0.158068
  1884     3    16       589.7360       0.158156
  1884     3    17       547.8720       0.158339
  1884     3    18       569.8160       0.157659
  1884     3    19       551.8080       0.157340
  1884     3    20       545.1680       0.157884
  1884     3    21       466.3680       0.157663
  1884     3    22       469.3360       0.157504
  1884     3    23       448.5840       0.157100
  1884     3    24       446.3920       0.157115
  1884     3    25       408.0400       0.156761
  1884     3    26       340.4640       0.156552
  1884     3    27       240.9360       0.155786
  1884     3    28       189.3360       0.155279
  1884     3    29       154.0560       0.155222
  1884     3    30       118.1920       0.154861
  1884     3    31       140.4160       0.155107
  1884     4     1       199.5360       0.154901
  1884     4     2       568.4480       0.155707
  1884     4     3       848.4401       0.156053
  1884     4     4       889.6320       0.155793
  1884     4     5       896.8640       0.156862
  1884     4     6       761.2880       0.156771
  1884     4     7       623.9200       0.156274
  1884     4     8       657.7920       0.157098
  1884     4     9       559.8800       0.157565
  1884     4    10       563.3040       0.157051
  1884     4    11       600.6320       0.156629
  1884     4    12       414.4000       0.156418
  1884     4    13       270.4000       0.155644
  1884     4    14       165.5760       0.155494
  1884     4    15       132.7440       0.155607
  1884     4    16       168.6160       0.155407
  1884     4    17       223.8080       0.155697
  1884     4    18       323.7360       0.155876
  1884     4    19       433.8400       0.155750
  1884     4    20       461.9040       0.156280
  1884     4    21       344.3040       0.156160
  1884     4    22       476.6640       0.156095
  1884     4    23       580.5840       0.156837
  1884     4    24       670.9680       0.157020
  1884     4    25       724.0480       0.156791
  1884     4    26       839.9680       0.156059
  1884     4    27       824.2480       0.155897
  1884     4    28       756.2640       0.155520
  1884     4    29       666.2160       0.154837
  1884     4    30       610.6880       0.154825
  1884     5     1       546.5280       0.154597
  1884     5     2       301.9440       0.154713
  1884     5     3       214.5360       0.154633
  1884     5     4       150.7440       0.154453
  1884     5     5       185.0720       0.154729
  1884     5     6       113.1920       0.154443
  1884     5     7       112.8560       0.154460
  1884     5     8        67.1680       0.154679
  1884     5     9       240.0880       0.155321
  1884     5    10       388.4240       0.155404
  1884     5    11       582.7680       0.155890
  1884     5    12       590.3680       0.156730
  1884     5    13       517.3360       0.157630
  1884     5    14       478.9760       0.156851
  1884     5    15       424.9600       0.155986
  1884     5    16       399.6320       0.155739
  1884     5    17       410.5280       0.156315
  1884     5    18       399.2080       0.156182
  1884     5    19       459.9600       0.156297
  1884     5    20       429.3280       0.156307
  1884     5    21       398.2640       0.155915
  1884     5    22       481.2480       0.155674
  1884     5    23       432.6320       0.155607
  1884     5    24       419.3760       0.155745
  1884     5    25       461.0320       0.156145
  1884     5    26       468.8800       0.156834
  1884     5    27       483.2000       0.156659
  1884     5    28       624.1840       0.156838
  1884     5    29       631.3760       0.156654
  1884     5    30       445.6960       0.155802
  1884     5    31       464.3920       0.155567
  1884     6     1       358.2240       0.155646
  1884     6     2       263.0400       0.155222
  1884     6     3       315.2320       0.155775
  1884     6     4       309.3280       0.155871
  1884     6     5       319.3280       0.155511
  1884     6     6       329.7360       0.154850
  1884     6     7       277.6320       0.155099
  1884     6     8       161.7440       0.155399
  1884     6     9       146.0560       0.155446
  1884     6    10       131.4480       0.155387
  1884     6    11       129.8720       0.155326
  1884     6    12       136.4720       0.154806
  1884     6    13       141.6880       0.154900
  1884     6    14       144.8560       0.154632
  1884     6    15       139.9040       0.154723
  1884     6    16       124.5760       0.155329
  1884     6    17        83.2800       0.154562
  1884     6    18        89.8640       0.154709
